,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
1906,2018-749835,2018-09-04,1,Vente,315000.0,10.0,,PAS ROCHEBRUNE,8285,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0079,,,8,30.53,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.379981,48.861942
1907,2018-749836,2018-09-04,1,Vente,420000.0,2.0,,RUE DES TROIS BORNES,9456,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AM0010,,,4,37.54,,,,,,,,,1,2.0,Appartement,37.0,3.0,,,,,,2.372265,48.866447
1908,2018-749837,2018-08-23,1,Vente,950000.0,290.0,,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,,,75112000DE0010,,,8,98.2,,,,,,,,,1,2.0,Appartement,80.0,4.0,,,,,,2.391981,48.835881
1909,2018-749838,2018-08-23,1,Vente,69000.0,290.0,,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,,,75112000DE0010,,,30,6.8,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.391981,48.835881
1910,2018-749839,2018-08-31,1,Vente,441000.0,9.0,A,RUE ELISA LEMONNIER,3186,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CC0083,,,201,42.2,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.389295,48.840266
1911,2018-749840,2018-08-31,1,Vente,100050.0,82.0,,AV DE LA REPUBLIQUE,8158,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AS0009,,,7,51.3,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.379391,48.864077
1912,2018-749856,2018-08-29,2,Vente,263000.0,14.0,,RUE AMELOT,272,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BH0021,,,545,,,,,,,,,,1,2.0,Appartement,97.0,4.0,,,,,,2.369433,48.856502
1913,2018-749859,2018-08-24,1,Vente,255000.0,68.0,,RUE JEAN PIERRE TIMBAUD,4939,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AL0036,,,25,30.62,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.374806,48.866855
1914,2018-749862,2018-09-04,1,Vente,356000.0,213.0,,RUE DU FBG ST ANTOINE,3514,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CV0139,,,9,38.17,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.383178,48.850735
1915,2018-749865,2018-08-21,1,Vente,265000.0,64.0,,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EV0022,,,14,32.58,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.374246,48.849292
1916,2018-749868,2018-08-20,1,Vente,95200.0,102.0,,RUE DE REUILLY,8175,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CD0034,,,150,15.93,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.393427,48.84123
1917,2018-749871,2018-08-16,1,Vente,450000.0,79.0,,RUE DE PICPUS,7402,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BZ0032,,,11,60.6,,,,,,,,,1,2.0,Appartement,52.0,1.0,,,,,,2.399492,48.840913
1918,2018-749880,2018-08-21,1,Vente,360000.0,19.0,,RUE NEUVE DES BOULETS,6726,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CK0025,,,78,34.05,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.389674,48.854327
1919,2018-749883,2018-08-24,1,Vente,218000.0,7.0,,IMP DELAUNAY,2663,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BW0049,,,17,19.2,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.38569,48.855349
1920,2018-749886,2018-08-27,1,Vente,310000.0,50.0,,RUE LEON FROT,5554,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BS0234,,,32,33.31,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.386354,48.856079
1921,2018-749887,2018-08-30,1,Vente,210000.0,70.0,,RUE SEDAINE,8901,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BK0075,,,28,21.0,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.377793,48.858155
1922,2018-749894,2018-09-03,1,Vente,195000.0,10.0,,RUE DES GONCOURT,4231,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AC0064,,,50,23.89,,,,,,,,,1,2.0,Appartement,21.0,2.0,,,,,,2.372293,48.869633
1923,2018-749895,2018-08-21,1,Vente,2700.0,168.0,,RUE DU FBG ST ANTOINE,3514,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EY0069,,,18,,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.381688,48.850204
1925,2018-749899,2018-09-05,1,Vente,995418.0,12.0,,RUE POPINCOURT,7626,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BK0071,,,77,87.52,,,,,,,,,1,2.0,Appartement,71.0,3.0,,,,,,2.378086,48.857635
1926,2018-749901,2018-09-03,1,Vente,300000.0,26.0,,RUE DU MOULIN JOLY,6601,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AH0045,,,70,,,,,,,,,,1,2.0,Appartement,28.0,2.0,,,,,,2.378507,48.869939
1927,2018-749906,2018-08-27,1,Vente,48000.0,12.0,,RUE D ALIGRE,200,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EW0010,,,59,8.27,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.377879,48.848172
1928,2018-749910,2018-09-04,1,Vente,115000.0,2.0,,BD BEAUMARCHAIS,783,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CB0031,,,30,14.0,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.369174,48.854436
1929,2018-749911,2018-08-31,1,Vente,609000.0,160.0,,RUE OBERKAMPF,6858,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AV0145,,,16,57.47,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.382484,48.866695
1930,2018-749916,2018-09-06,1,Vente,780000.0,128.0,,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BK0048,,,19,,,,,,,,,,1,2.0,Appartement,65.0,1.0,,,,,,2.37881,48.858294
1931,2018-749917,2018-08-31,1,Vente,577200.0,91.0,,BD SOULT,9047,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AE0015,,,4,77.2,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.409113,48.842428
1932,2018-749919,2018-09-03,1,Vente,275000.0,92.0,,CRS DE VINCENNES,9850,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AI0032,,,9,33.0,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.407654,48.846755
1933,2018-749920,2018-09-03,1,Vente,389000.0,10.0,,RUE DU DOCTEUR GOUJON,2836,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BY0037,,,41,,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.398831,48.840087
1934,2018-749924,2018-09-05,1,Vente,245000.0,22.0,,RUE CLAUDE DECAEN,2076,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BP0044,,,43,25.71,,,,,,,,,1,2.0,Appartement,25.0,2.0,,,,,,2.400778,48.835032
1935,2018-749926,2018-09-04,1,Vente,180000.0,56.0,B,RUE OBERKAMPF,6858,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AR0097,,,8,22.0,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.373545,48.864699
1936,2018-749928,2018-09-05,1,Vente,123000.0,50.0,,RUE DE LA FONTAINE AU ROI,3717,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AE0058,,,52,13.5,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.373481,48.867877
1937,2018-749937,2018-08-30,1,Vente,245000.0,36.0,B,RUE DU FAUBOURG DU TEMPLE,3508,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AC0006,,,151,21.04,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.368497,48.868996
1938,2018-749939,2018-09-03,1,Vente,310250.0,17.0,,RUE DE CITEAUX,2055,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EZ0025,,,111,37.5,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.379966,48.84773
1939,2018-749943,2018-08-22,1,Vente,845000.0,13.0,,RUE SAINT AMBROISE,8481,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BA0057,,,60,,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.376439,48.862097
1940,2018-749948,2018-09-06,1,Vente,255000.0,14.0,,RUE DES TAILLANDIERS,9149,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CD0043,,,41,25.98,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.375475,48.854431
1941,2018-749950,2018-08-31,1,Vente,330000.0,2.0,,RUE DE LA PIERRE LEVEE,7457,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AB0053,,,44,,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.37142,48.8664
1942,2018-749951,2018-09-03,1,Vente,469450.0,6.0,,RUE EMILE GILBERT,3233,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EM0061,,,14,28.96,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.373457,48.846387
1943,2018-749955,2018-08-16,1,Vente,460000.0,59.0,,AV DU DOC ARNOLD NETTER,2816,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AB0054,,,46,51.1,,,,,,,,,1,2.0,Appartement,49.0,3.0,,,,,,2.405518,48.845095
1944,2018-749957,2018-08-28,1,Vente,580000.0,46.0,,BD RICHARD LENOIR,8208,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BC0011,,,4,62.11,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,2.372214,48.858525
1945,2018-749963,2018-09-05,1,Vente,235000.0,3.0,,RUE ROCHEBRUNE,8286,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AZ0042,,,4,27.21,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.378546,48.860908
1946,2018-749966,2018-09-05,1,Vente,435000.0,3.0,,CITE DE LA ROQUETTE,8357,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CD0011,,,18,48.45,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,2.374209,48.85501
1947,2018-749970,2018-08-23,1,Vente,945000.0,130.0,,RUE DE LA ROQUETTE,8358,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BV0001,,,10,93.64,,,,,,,,,1,2.0,Appartement,82.0,5.0,,,,,,2.379983,48.857337
1948,2018-749976,2018-08-30,1,Vente,225000.0,96.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AT0019,,,21,,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.377578,48.86554
1949,2018-749977,2018-08-31,1,Vente,70000.0,5.0,,PAS CHARLES DALLERY,1817,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CD0074,,,24,,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.378194,48.853843
1950,2018-749979,2018-09-06,1,Vente,2500.0,10.0,,PAS GUENOT,4369,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CR0172,,,59,,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.391787,48.851735
1951,2018-749982,2018-09-07,1,Vente,870000.0,54.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0101,,,194,,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.380353,48.863002
1952,2018-749983,2018-09-06,1,Vente,2500.0,10.0,,PAS GUENOT,4369,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CR0172,,,61,,,,,,,,,,1,2.0,Appartement,60.0,2.0,,,,,,2.391787,48.851735
1953,2018-749986,2018-09-06,1,Vente,220000.0,40.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AZ0031,,,25,27.1,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.377904,48.861499
1954,2018-749990,2018-09-07,1,Vente,251000.0,130.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AE0020,,,39,23.54,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.375857,48.868187
1955,2018-749991,2018-09-07,1,Vente,310000.0,53.0,,AV DU DOC ARNOLD NETTER,2816,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AC0021,,,28,34.02,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.405318,48.844303
1956,2018-749992,2018-09-11,1,Vente,390000.0,46.0,,RUE DE LA FONTAINE AU ROI,3717,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AE0056,,,108,,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,2.373084,48.867722
1957,2018-749994,2018-09-07,1,Vente,327500.0,9.0,,RUE DAGORNO,2511,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BZ0010,,,4,40.98,,,,,,,,,1,2.0,Appartement,42.0,3.0,,,,,,2.399505,48.842592
1958,2018-749995,2018-09-14,1,Vente,756.0,8.0,,PAS ROCHEBRUNE,8285,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0080,,,23,,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.380079,48.861856
1959,2018-749996,2018-09-04,1,Vente,950000.0,37.0,,RUE SAINT SEBASTIEN,8756,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AP0057,,,5,95.74,,,,,,,,,1,2.0,Appartement,97.0,4.0,,,,,,2.37064,48.861805
1960,2018-749999,2018-08-27,1,Vente,910000.0,2.0,,RUE DE LAPPE,5344,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CC0041,,,42,,,,,,,,,,1,2.0,Appartement,5.0,1.0,,,,,,2.371518,48.854137
1961,2018-750013,2018-09-10,1,Vente,380000.0,16.0,,RUE DE LA VOUTE,9924,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AI0105,,,61,45.5,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,2.407328,48.845344
1962,2018-750017,2018-08-31,1,Vente,174000.0,259.0,,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BS0059,,,10,19.59,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.392665,48.836023
1963,2018-750018,2018-09-04,1,Vente,309000.0,52.0,,RUE DU CHEMIN VERT,1966,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BI0020,,,4,26.66,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.375563,48.859145
1964,2018-750019,2018-09-17,1,Vente,27000.0,164.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AD0006,,,25,,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.373893,48.86991
1965,2018-750020,2018-09-06,1,Vente,130000.0,48.0,,RUE DU FAUBOURG DU TEMPLE,3508,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AC0022,,,34,,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.369951,48.8691
1966,2018-750022,2018-08-31,1,Vente,214000.0,97.0,,RUE DE CHARONNE,1888,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BW0090,,,61,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.383267,48.854636
1967,2018-750033,2018-09-12,1,Vente,159000.0,16.0,,CITE GRISET,4340,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AK0017,,,1,17.76,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.378421,48.867328
1968,2018-750035,2018-09-19,1,Vente,208500.0,76.0,,AV LEDRU ROLLIN,5467,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EV0021,,,121,19.52,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.374183,48.849305
1969,2018-750039,2018-09-11,1,Vente,495000.0,46.0,,BD DE REUILLY,8174,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BV0005,,,123,,,,,,,,,,1,2.0,Appartement,60.0,2.0,,,,,,2.39446,48.838881
1970,2018-750040,2018-09-06,1,Vente,172170.0,46.0,,RUE SIBUET,8968,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AC0007,,,2,,,,,,,,,,1,2.0,Appartement,40.0,1.0,,,,,,2.402764,48.84448
1971,2018-750041,2018-09-11,1,Vente,103000.0,6.0,A,RUE JULES VALLES,5107,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CI0044,,,50,10.79,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.385537,48.853105
1972,2018-750050,2018-09-06,1,Vente,90000.0,4.0,,AV DU BEL AIR,809,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CL0035,,,43,14.03,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.398573,48.845717
1973,2018-750056,2018-09-11,1,Vente,178000.0,15.0,,RUE DE LAPPE,5344,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CC0033,,,5,19.9,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.372497,48.854068
1974,2018-750058,2018-09-07,1,Vente,367990.0,23.0,,RUE DE LA FOLIE MERICOURT,3700,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AR0006,,,70,35.04,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.3732,48.862521
1975,2018-750059,2018-09-06,1,Vente,8000.0,92.0,,RUE DE CHARONNE,1888,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CH0028,,,54,,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.381972,48.853751
1976,2018-750060,2018-09-17,1,Vente,1912000.0,102.0,,RUE DE LA FOLIE MERICOURT,3700,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AB0100,,,5,195.14,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.369253,48.867573
1977,2018-750064,2018-09-05,1,Vente,180000.0,97.0,,RUE DE CHARONNE,1888,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BW0090,,,64,17.49,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.383267,48.854636
1978,2018-750067,2018-09-11,1,Vente,550000.0,44.0,,RUE TRAVERSIERE,9423,75012.0,75112,Paris 12e Arrondissement,75,,,75112000ET0077,,,5,58.46,,,,,,,,,1,2.0,Appartement,57.0,2.0,,,,,,2.37505,48.849263
1979,2018-750071,2018-09-07,1,Vente,825780.0,82.0,,RUE DU RENDEZ VOUS,8137,75012.0,75112,Paris 12e Arrondissement,75,,,75112000AA0004,,,8,91.44,,,,,,,,,1,2.0,Appartement,107.0,5.0,,,,,,2.399634,48.847349
1980,2018-750075,2018-09-12,1,Vente,423000.0,56.0,,RUE ALEXANDRE DUMAS,155,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CM0031,,,46,41.92,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.394583,48.853717
1981,2018-750089,2018-09-20,1,Vente,155000.0,12.0,,RUE CHALIGNY,1692,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CT0008,,,159,,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.383961,48.846035
1982,2018-750095,2018-09-10,1,Vente,551000.0,18.0,,RUE ROCHEBRUNE,8286,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AZ0058,,,7,,,,,,,,,,1,2.0,Appartement,50.0,3.0,,,,,,2.379913,48.861038
1983,2018-750100,2018-09-13,1,Vente,171000.0,159.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AE0067,,,43,17.71,,,,,,,,,1,2.0,Appartement,29.0,2.0,,,,,,2.374084,48.868777
1984,2018-750107,2018-09-13,1,Vente,184000.0,266.0,,RUE DU FBG ST ANTOINE,3514,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CR0060,,,26,19.48,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.39257,48.848537
1985,2018-750108,2018-09-13,1,Vente,305000.0,13.0,,CITE DUPONT,3008,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0025,,,58,37.21,,,,,,,,,1,2.0,Appartement,37.0,2.0,,,,,,2.380627,48.862931
1986,2018-750112,2018-08-31,1,Vente,287000.0,10.0,,RUE CHRISTIAN DEWET,2025,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CO0028,,,2K,36.24,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.392694,48.846052
1987,2018-750122,2018-09-14,1,Vente,735000.0,55.0,,AV DU GAL MICHEL BIZOT,4075,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BP0051,,,5,80.31,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.401458,48.835546
1988,2018-750126,2018-09-17,1,Vente,162000.0,30.0,,AV LEDRU ROLLIN,5467,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EN0027,,,24,12.0,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.370328,48.847092
1989,2018-750129,2018-09-21,1,Vente,420000.0,14.0,,RUE DE LA FONTAINE AU ROI,3717,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AB0091,,,12,38.58,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,2.370024,48.868291
1990,2018-750132,2018-09-07,1,Vente,95000.0,64.0,,BD DIDEROT,2792,75012.0,75112,Paris 12e Arrondissement,75,,,75112000HA0090,,,32,11.58,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.38091,48.846214
1991,2018-750137,2018-09-04,1,Vente,125000.0,14.0,,CITE GRISET,4340,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AK0064,,,4,,,,,,,,,,1,2.0,Appartement,34.0,2.0,,,,,,2.378442,48.867103
1992,2018-750138,2018-09-25,1,Vente,293000.0,14.0,,RUE DU DOCTEUR GOUJON,2836,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BY0035,,,11,28.86,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.39917,48.84021
1993,2018-750141,2018-09-11,1,Vente,180200.0,8.0,,PAS ROCHEBRUNE,8285,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0080,,,13,17.63,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.380079,48.861856
1994,2018-750143,2018-08-28,1,Vente,165100.0,25.0,,AV PARMENTIER,7067,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AZ0089,,,99,16.26,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.377409,48.861015
1995,2018-750145,2018-09-24,1,Vente,198000.0,8.0,,RUE DE WATTIGNIES,9952,75012.0,75112,Paris 12e Arrondissement,75,,,75112000BT0049,,,9,29.8,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.392582,48.8366
1996,2018-750147,2018-09-10,1,Vente,730000.0,29.0,,AV PHILIPPE AUGUSTE,7380,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CR0092,,,39,80.55,,,,,,,,,1,2.0,Appartement,77.0,3.0,,,,,,2.393448,48.851252
1997,2018-750148,2018-08-30,1,Vente,150000.0,27.0,,RUE DE COTTE,2367,75012.0,75112,Paris 12e Arrondissement,75,,,75112000EX0009,,,21,14.65,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.377939,48.850243
1998,2018-750149,2018-09-21,1,Vente,105000.0,6.0,,RUE DES GONCOURT,4231,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AC0059,,,21,9.6,,,,,,,,,1,2.0,Appartement,10.0,1.0,,,,,,2.372554,48.86937
1999,2018-750152,2018-09-13,1,Vente,189000.0,7.0,,PAS DU CHEMIN VERT,1965,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BC0026,,,408,16.85,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.374387,48.859383
2000,2018-750153,2018-09-20,1,Vente,1640000.0,6.0,,RUE BASFROI,701,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BX0035,,,504,,,,,,,,,,1,2.0,Appartement,180.0,4.0,,,,,,2.380576,48.854065
2001,2018-750157,2018-09-17,1,Vente,333200.0,36.0,,RUE SAINT SEBASTIEN,8756,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BD0041,,,39,41.07,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.370608,48.86135
2002,2018-750160,2018-09-20,1,Vente,247000.0,9.0,,RUE VICTOR GELEZ,9759,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AW0015,,,12,27.68,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.383301,48.864605
2003,2018-750169,2018-09-11,1,Vente,382350.0,11.0,,RUE PETION,7312,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BL0066,,,30,35.02,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.381263,48.858629
2004,2018-750172,2018-09-04,1,Vente,4000.0,88.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AT0058,,,114,,,,,,,,,,1,2.0,Appartement,57.0,2.0,,,,,,2.378243,48.865041
2005,2018-750174,2018-09-13,1,Vente,152969.0,64.0,,RUE SAINT SABIN,8748,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BD0059,,,83,16.07,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.36899,48.859572
2006,2018-750189,2018-08-27,1,Vente,295000.0,53.0,,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000AY0087,,,21,29.62,,,,,,,,,1,2.0,Appartement,26.0,2.0,,,,,,2.379865,48.862103
2007,2018-750190,2018-09-20,1,Vente,450000.0,13.0,,PL DE LA NATION,6685,75011.0,75111,Paris 11e Arrondissement,75,,,75111000CO0031,,,141,42.29,,,,,,,,,1,2.0,Appartement,45.0,3.0,,,,,,2.397447,48.849014
2008,2018-750193,2018-09-04,1,Vente,264000.0,121.0,,RUE DE REUILLY,8175,75012.0,75112,Paris 12e Arrondissement,75,,,75112000CA0046,,,167,,,,,,,,,,1,2.0,Appartement,31.0,1.0,,,,,,2.39512,48.841058
2009,2018-750195,2018-09-17,1,Vente,305000.0,124.0,,AV PHILIPPE AUGUSTE,7380,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BR0019,,,30,33.82,,,,,,,,,1,2.0,Appartement,21.0,2.0,,,,,,2.390602,48.857724
2010,2018-750199,2018-09-25,1,Vente,261000.0,14.0,B,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,,,75111000BO0066,,,39,,,,,,,,,,1,2.0,Appartement,26.0,2.0,,,,,,2.382741,48.859799
