,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
594,2021-1682096,2021-04-14,1,Vente,180000.0,7.0,,RUE GIRARDON,4191,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AU0089,,,7,20.0,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.337355,48.887998
595,2021-1682098,2021-04-15,1,Vente,240000.0,3.0,,RUE DE LA LOUISIANE,5790,75018.0,75118,Paris 18e Arrondissement,75,,,75118000DA0073,,,10,27.53,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.362114,48.890919
596,2021-1682103,2021-04-26,1,Vente,945000.0,74.0,,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CP0132,,,3,80.16,,,,,,,,,1,2.0,Appartement,83.0,4.0,,,,,,2.32097,48.887493
597,2021-1682109,2021-04-12,1,Vente,173340.0,13.0,,RUE LETORT,5630,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BH0014,,,6,16.37,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.342873,48.89432
598,2021-1682110,2021-04-20,1,Vente,153500.0,4.0,,RUE BLONDEL,1021,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AB0130,,,18,13.51,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.354961,48.868615
599,2021-1682112,2021-04-21,1,Vente,260350.0,9.0,,RUE CYRANO DE BERGERAC,2506,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BK0017,,,4,22.82,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.341936,48.891012
600,2021-1682116,2021-04-06,1,Vente,960000.0,7.0,,SQ GABRIEL FAURE,3899,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CH0028,,,8,83.52,,,,,,,,,1,2.0,Appartement,84.0,4.0,,,,,,2.313017,48.885276
601,2021-1682118,2021-04-28,1,Vente,342900.0,31.0,,BD BARBES,0662,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BT0112,,,36,29.13,,,,,,,,,1,2.0,Appartement,32.0,1.0,,,,,,2.349217,48.886892
602,2021-1682131,2021-04-22,1,Vente,60000.0,5.0,,RUE LALLY TOLLENDAL,5281,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AV0045,,,28,17.02,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.37452,48.882617
603,2021-1682132,2021-04-27,1,Vente,1380000.0,14.0,,CRS ALBERT 1ER,0124,75008.0,75108,Paris 8e Arrondissement,75,,,75108000AL0005,,,8,107.11,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.308384,48.865123
604,2021-1682133,2021-04-28,1,Vente,265000.0,78.0,,AV DE CLICHY,2112,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DK0012,,,9,23.47,,,,,,,,,1,2.0,Appartement,22.0,2.0,,,,,,2.324534,48.8883
605,2021-1682141,2021-04-13,1,Vente,517400.0,11.0,,RUE LANTIEZ,5329,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DN0019,,,12,46.0,,,,,,,,,1,2.0,Appartement,50.0,3.0,,,,,,2.322997,48.894304
606,2021-1682144,2021-04-19,1,Vente,10000.0,10.0,,RUE ROGER VERLOMME,8308,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AN0069,,,52,,,,,,,,,,1,2.0,Appartement,69.0,4.0,,,,,,2.366685,48.856882
607,2021-1682148,2021-04-22,1,Vente,255000.0,3.0,,VOIE R18,X508,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BE0071,,,3,23.35,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.343808,48.895252
608,2021-1682149,2021-04-15,1,Vente,1469070.0,45.0,,QUAI DE LA SEINE,8912,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AP0056,,,223,53.02,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,2.373161,48.886801
609,2021-1682151,2021-04-21,1,Vente,1324000.0,72.0,,BD DE LA VILLETTE,9838,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EW0043,,,410,94.13,,,,,,,,,1,2.0,Appartement,96.0,4.0,,,,,,2.373697,48.87595
610,2021-1682152,2021-04-22,1,Vente,651550.0,94.0,,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BE0061,,,301,55.5,,,,,,,,,1,2.0,Appartement,55.0,2.0,,,,,,2.299455,48.886698
611,2021-1682154,2021-04-20,1,Vente,150000.0,7.0,B,RUE BELLOT,0847,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AA0019,,,10,19.22,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.367311,48.885867
612,2021-1682157,2021-04-16,1,Vente,366000.0,71.0,,RUE SAINTE-ANNE,8534,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AD0103,,,11,33.5,,,,,,,,,1,2.0,Appartement,33.0,1.0,,,,,,2.336388,48.868496
613,2021-1682160,2021-04-14,1,Vente,308000.0,5.0,,RUE PIERRE BAYLE,7409,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CS0009,,,203,,,,,,,,,,1,2.0,Appartement,34.0,2.0,,,,,,2.390392,48.858924
614,2021-1682161,2021-04-09,1,Vente,328000.0,257.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CE0090,,,20,33.04,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.397102,48.866377
615,2021-1682164,2021-04-23,1,Vente,316346.0,42.0,,RUE MANIN,5976,75019.0,75119,Paris 19e Arrondissement,75,,,75119000CX0039,,,119,38.31,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.391776,48.884194
616,2021-1682165,2021-04-22,1,Vente,250000.0,106.0,,RUE DE COURCELLES,2387,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BL0003,,,7,22.89,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.302672,48.880077
617,2021-1682168,2021-04-26,1,Vente,552000.0,185.0,B,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AI0039,,,5,68.9,,,,,,,,,1,2.0,Appartement,79.0,3.0,,,,,,2.335045,48.893473
618,2021-1682171,2021-03-31,1,Vente,150000.0,35.0,,RUE DE LA CR DES NOUES,2391,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CI0080,,,7,32.1,,,,,,,,,1,2.0,Appartement,38.0,3.0,,,,,,2.401108,48.864192
619,2021-1682172,2021-04-30,1,Vente,656800.0,54.0,,RUE DE BAGNOLET,0626,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CW0007,,,26,64.0,,,,,,,,,1,2.0,Appartement,64.0,2.0,,,,,,2.399091,48.857161
620,2021-1682178,2021-04-16,1,Vente,798000.0,14.0,,BD DE MENILMONTANT,6267,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CS0004,,,11,94.35,,,,,,,,,1,2.0,Appartement,100.0,4.0,,,,,,2.389769,48.859016
621,2021-1682185,2021-04-12,1,Vente,330000.0,42.0,,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BV0067,,,9,34.66,,,,,,,,,1,2.0,Appartement,44.0,3.0,,,,,,2.350114,48.891604
622,2021-1682191,2021-04-16,1,Vente,450000.0,53.0,,RUE DE PRONY,7853,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BM0024,,,41,,,,,,,,,,1,2.0,Appartement,7.0,1.0,,,,,,2.303822,48.882197
623,2021-1682192,2021-04-30,1,Vente,1433000.0,85.0,B,RUE REAUMUR,8073,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AM0002,,,47,,,,,,,,,,1,2.0,Appartement,12.0,2.0,,,,,,2.347834,48.866924
624,2021-1682198,2021-04-27,1,Vente,145000.0,9.0,,RUE BIOT,0976,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CM0084,,,20,14.85,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.326044,48.88409
625,2021-1682201,2021-04-29,1,Vente,515000.0,35.0,,RUE D ALSACE,0249,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AJ0019,,,10,52.93,,,,,,,,,1,2.0,Appartement,52.0,3.0,,,,,,2.358292,48.878723
626,2021-1682207,2021-04-28,1,Vente,281050.0,30.0,,RUE DE LORRAINE,5755,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AZ0029,,,138,24.51,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.382318,48.886537
627,2021-1682212,2021-04-23,1,Vente,180000.0,2.0,,RUE LIVINGSTONE,5718,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BR0100,,,16,17.22,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.345814,48.88435
628,2021-1682214,2021-04-28,1,Vente,120000.0,19.0,,RUE MULLER,6637,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BS0008,,,37,9.41,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.34555,48.886295
629,2021-1682215,2021-04-26,1,Vente,465000.0,27.0,,RUE DES ECOUFFES,3106,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AJ0074,,,104,36.3,,,,,,,,,1,2.0,Appartement,34.0,2.0,,,,,,2.358828,48.857417
630,2021-1682217,2021-04-22,1,Vente,540000.0,29.0,,RUE STEPHENSON,9092,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CG0081,,,6,8.02,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.356091,48.887182
631,2021-1682218,2021-04-23,1,Vente,430000.0,47.0,,RUE SAINT FERDINAND,8606,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AF0042,,,21,33.5,,,,,,,,,1,2.0,Appartement,37.0,2.0,,,,,,2.286603,48.877119
632,2021-1682228,2021-03-27,1,Vente,1050000.0,8.0,,PL CHARLES FILLION,1830,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CR0018,,,5,109.21,,,,,,,,,1,2.0,Appartement,106.0,5.0,,,,,,2.317499,48.887776
633,2021-1682232,2021-04-22,1,Vente,364000.0,46.0,,RUE DU FBG ST MARTIN,3522,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AX0051,,,26,35.44,,,,,,,,,1,2.0,Appartement,37.0,3.0,,,,,,2.356942,48.870444
634,2021-1682238,2021-04-29,1,Vente,500000.0,55.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DX0034,,,77,48.13,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,2.405811,48.852076
635,2021-1682239,2021-04-29,1,Vente,309000.0,119.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CY0011,,,170,28.81,,,,,,,,,1,2.0,Appartement,32.0,1.0,,,,,,2.4036,48.856812
636,2021-1682245,2021-04-23,1,Vente,621000.0,59.0,,RUE CONDORCET,2268,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BA0014,,,21,51.49,,,,,,,,,1,2.0,Appartement,42.0,1.0,,,,,,2.3419,48.880075
637,2021-1682252,2021-04-29,1,Vente,230000.0,151.0,,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,,,75119000CS0008,,,121,24.07,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.385767,48.887455
638,2021-1682256,2021-04-07,1,Vente,285000.0,5.0,,PAS GEFFROY DIDELOT,4004,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CK0048,,,14,23.88,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.317239,48.882085
639,2021-1682260,2021-04-29,1,Vente,265000.0,21.0,,RUE DE SAINTONGE,8716,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AK0106,,,5,20.04,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.362272,48.862106
640,2021-1682265,2021-05-03,1,Vente,470000.0,45.0,B,RUE DES ACACIAS,0045,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AH0097,,,71,48.35,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.293115,48.877921
641,2021-1682266,2021-04-14,1,Vente,410000.0,373.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AK0009,,,20,25.87,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,2.38972,48.873338
642,2021-1682270,2021-04-26,1,Vente,98360.0,11.0,,AV STEPHANE MALLARME,9088,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BC0006,,,46,8.27,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.293362,48.886351
643,2021-1682272,2021-04-29,1,Vente,150000.0,19.0,,BD BARBES,0662,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BS0051,,,46,24.76,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.349258,48.885823
644,2021-1682285,2021-04-28,1,Vente,356900.0,25.0,,RUE HENRI CHEVREAU,4545,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AO0026,,,13,,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.389092,48.869882
645,2021-1682287,2021-04-30,1,Vente,120000.0,9.0,,RUE FRANCAISE,3779,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AL0117,,,23,8.66,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.347474,48.864458
646,2021-1682288,2021-04-16,1,Vente,795000.0,103.0,B,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CS0029,,,12,74.37,,,,,,,,,1,2.0,Appartement,75.0,3.0,,,,,,2.317184,48.889218
647,2021-1682300,2021-04-23,1,Vente,360000.0,47.0,T,RUE D ORSEL,6955,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BQ0083,,,10,39.7,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.340877,48.883309
648,2021-1682304,2021-04-09,1,Vente,552600.0,3.0,,VLA MARCEL LODS,6050,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EE0084,,,21,48.31,,,,,,,,,1,2.0,Appartement,51.0,2.0,,,,,,2.377445,48.875567
649,2021-1682311,2021-04-13,1,Vente,175500.0,118.0,,RUE CARDINET,1550,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CH0010,,,10,14.92,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.312651,48.885995
650,2021-1682313,2021-04-27,1,Vente,212500.0,21.0,,RUE BACHELET,0624,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BL0005,,,21,16.64,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.344377,48.888948
651,2021-1682317,2021-04-28,1,Vente,1025000.0,16.0,,AV CARNOT,1556,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AK0024,,,7,,,,,,,,,,1,2.0,Appartement,83.0,4.0,,,,,,2.293434,48.876111
652,2021-1682318,2021-04-07,1,Vente,232750.0,158.0,,RUE DAMREMONT,2534,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AY0066,,,776,28.35,,,,,,,,,1,2.0,Appartement,28.0,2.0,,,,,,2.340625,48.896686
653,2021-1682319,2021-04-28,1,Vente,310000.0,57.0,,RUE DULONG,2980,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CI0055,,,34,33.45,,,,,,,,,1,2.0,Appartement,34.0,1.0,,,,,,2.315351,48.885734
654,2021-1682331,2021-04-27,1,Vente,1006300.0,32.0,,RUE CHARLOT,1880,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AK0109,,,3,,,,,,,,,,1,2.0,Appartement,37.0,1.0,,,,,,2.362364,48.862402
655,2021-1682336,2021-04-28,1,Vente,1100000.0,105.0,,BD DE SEBASTOPOL,8894,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AN0078,,,38,,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,2.352349,48.866457
656,2021-1682337,2021-04-23,1,Vente,250000.0,23.0,,RUE STE CROIX BRETONNERIE,8548,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AJ0004,,,7,21.5,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.355482,48.858219
657,2021-1682338,2021-04-26,1,Vente,361000.0,91.0,A,QUAI DE VALMY,9568,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BC0089,,,1004,26.69,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.362644,48.873578
658,2021-1682339,2021-04-21,1,Vente,116000.0,38.0,,RUE DU FBG SAINT DENIS,3516,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AW0041,,,33,8.86,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.354278,48.871126
659,2021-1682340,2021-05-05,1,Vente,745000.0,155.0,,RUE DE COURCELLES,2387,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BG0044,,,27,55.32,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,2.297945,48.883659
660,2021-1682342,2021-04-27,1,Vente,150000.0,9.0,,RUE CHARLES FRIEDEL,1836,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AH0033,,,49,,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.395038,48.872852
661,2021-1682344,2021-04-26,1,Vente,496400.0,28.0,,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BV0060,,,39,45.05,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.351457,48.891384
662,2021-1682345,2021-04-08,1,Vente,700000.0,19.0,,AV NIEL,6773,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AO0057,,,4,99.8,,,,,,,,,1,2.0,Appartement,100.0,4.0,,,,,,2.294709,48.880477
663,2021-1682352,2021-04-27,1,Vente,197000.0,183.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CN0004,,,89,20.4,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.400008,48.860926
664,2021-1682355,2021-04-20,1,Vente,405000.0,7.0,,RUE DU PONCEAU,7590,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AN0082,,,8,34.6,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.351716,48.86668
665,2021-1682362,2021-04-27,1,Vente,215000.0,77.0,,RUE DU FBG DU TEMPLE,3508,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BJ0125,,,36,20.89,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.371365,48.870384
666,2021-1682364,2021-04-15,1,Vente,528620.0,10.0,,AV DE MESSINE,6296,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CI0101,,,175,35.04,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.31455,48.876075
667,2021-1682371,2021-04-28,1,Vente,489600.0,59.0,,BD DE COURCELLES,2386,75008.0,75108,Paris 8e Arrondissement,75,,,75108000AY0036,,,99,32.15,,,,,,,,,1,2.0,Appartement,35.0,1.0,,,,,,2.302707,48.878781
668,2021-1682372,2021-04-30,1,Vente,373945.0,25.0,,RUE GERMAIN PILON,4176,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AR0088,,,15,27.85,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.33661,48.884243
669,2021-1682374,2021-04-07,1,Vente,170500.0,13.0,,RUE DE TREVISE,9440,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AW0047,,,47,15.5,,,,,,,,,1,2.0,Appartement,33.0,1.0,,,,,,2.344929,48.873414
670,2021-1682384,2021-04-30,1,Vente,139600.0,37.0,,RUE LABAT,5188,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BU0142,,,30,14.01,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.34869,48.888877
672,2021-1682389,2021-04-14,1,Vente,30000.0,124.0,,RUE DE MENILMONTANT,6270,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BV0118,,,16,46.0,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,2.395502,48.869884
673,2021-1682390,2021-04-30,1,Vente,494300.0,22.0,,RUE PIERRE FONTAINE,3713,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AC0052,,,33,34.54,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.334256,48.881799
674,2021-1682393,2021-04-22,1,Vente,390000.0,2.0,,RUE RIQUET,8241,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AO0010,,,38,44.41,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.377119,48.888281
675,2021-1682394,2021-04-08,1,Vente,180000.0,83.0,,RUE DES GRANDS CHAMPS,4287,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DY0014,,,28,21.01,,,,,,,,,1,2.0,Appartement,21.0,2.0,,,,,,2.406656,48.851721
676,2021-1682396,2021-04-16,1,Vente,642857.0,58.0,A,BD DE CLICHY,2113,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AR0120,,,2,43.01,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.335304,48.883631
677,2021-1682411,2021-04-16,1,Vente,6500.0,7.0,,RUE MEYNADIER,6313,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EM0046,,,8,,,,,,,,,,1,2.0,Appartement,174.0,7.0,,,,,,2.382717,48.883415
678,2021-1682414,2021-05-07,1,Vente,220000.0,33.0,,RUE HAXO,4510,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BS0046,,,25,,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.404383,48.871224
679,2021-1682415,2021-04-19,1,Vente,980000.0,22.0,,RUE CHAPTAL,1776,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AC0019,,,5,68.82,,,,,,,,,1,2.0,Appartement,75.0,2.0,,,,,,2.33279,48.88111
680,2021-1682420,2021-04-29,1,Vente,834190.0,40.0,,RUE DE FONTARABIE,3725,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CW0045,,,33,74.28,,,,,,,,,1,2.0,Appartement,58.0,2.0,,,,,,2.403168,48.857736
681,2021-1682422,2021-03-09,1,Vente,1000.0,121.0,,RUE DU FBG DU TEMPLE,3508,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BK0012,,,85,,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.374573,48.871773
682,2021-1682425,2021-04-21,1,Vente,3000.0,19.0,,RUE JACQUES LOUVEL TESSIER,4798,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BJ0061,,,53,,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.37045,48.871617
683,2021-1682430,2021-04-09,1,Vente,132470.0,141.0,,RUE DE CRIMEE,2443,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AY0017,,,12,10.53,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.380818,48.88688
684,2021-1682432,2021-04-16,1,Vente,150000.0,21.0,,RUE MANIN,5976,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EV0027,,,84,15.14,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.377968,48.877789
685,2021-1682433,2021-04-19,1,Vente,75400.0,11.0,,RUE EUGENE CARRIERE,3407,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AK0092,,,24,8.25,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.332331,48.889649
686,2021-1682436,2021-04-27,1,Vente,233000.0,6.0,,PAS CHAMPIONNET,1722,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BF0040,,,33,,,,,,,,,,1,2.0,Appartement,24.0,2.0,,,,,,2.346924,48.895557
687,2021-1682438,2021-04-09,1,Vente,399500.0,2.0,,VLA BELLIARD,0839,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AH0073,,,18,,,,,,,,,,1,2.0,Appartement,37.0,2.0,,,,,,2.32907,48.895255
688,2021-1682445,2021-04-27,1,Vente,125000.0,14.0,,RUE SAINTE FOY,8561,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AP0125,,,53,11.09,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.351252,48.868493
689,2021-1682446,2021-04-23,1,Vente,470600.0,43.0,,RUE LOUIS BLANC,5764,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AG0020,,,10,,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.363887,48.881643
690,2021-1682447,2021-04-23,1,Vente,36000.0,9.0,,RUE LEON,5524,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CG0044,,,26,9.02,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.353228,48.887267
691,2021-1682452,2021-04-29,1,Vente,59000.0,68.0,,RUE DOUDEAUVILLE,2921,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CF0169,,,225,8.08,,,,,,,,,1,2.0,Appartement,5.0,1.0,,,,,,2.35233,48.888593
692,2021-1682456,2021-04-09,1,Vente,241210.0,25.0,,RUE POUCHET,7766,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DG0097,,,13,20.02,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.319207,48.892973
693,2021-1682458,2021-04-29,1,Vente,188500.0,57.0,,RUE D AVRON,0610,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DP0018,,,207,17.11,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.402635,48.852352
694,2021-1682461,2021-04-14,1,Vente,687665.0,2.0,,RUE LEMERCIER,5503,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CN0082,,,14,55.27,,,,,,,,,1,2.0,Appartement,50.0,3.0,,,,,,2.325391,48.885464
695,2021-1682463,2021-04-15,1,Vente,103700.0,61.0,,AV SECRETAN,8896,75019.0,75119,Paris 19e Arrondissement,75,,,75119000ES0024,,,69,10.09,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.375828,48.880499
696,2021-1682466,2021-04-22,1,Vente,282000.0,27.0,,RUE DU BORREGO,1112,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AW0082,,,412,,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.399973,48.873413
697,2021-1682468,2021-04-22,1,Vente,559700.0,70.0,,RUE DU ROCHER,8291,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BX0021,,,25,41.98,,,,,,,,,1,2.0,Appartement,40.0,3.0,,,,,,2.319018,48.879188
698,2021-1682469,2021-04-22,1,Vente,940000.0,181.0,,RUE SAINT MARTIN,8694,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AU0064,,,7,,,,,,,,,,1,2.0,Appartement,48.0,3.0,,,,,,2.351996,48.862858
699,2021-1682471,2021-04-14,1,Vente,465000.0,237.0,,RUE MARCADET,5995,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AJ0041,,,6,53.08,,,,,,,,,1,2.0,Appartement,54.0,2.0,,,,,,2.329824,48.892266
